id,price,year,month,day_of_week,price_percentile,has_garden,has_parking,location_Urban,location_Suburban,location_Rural,size_sq_ft,size_percentile,has_epc_rating,epc_rating_encoded,Property Type_D,Property Type_F,Property Type_O,Property Type_S,Property Type_T,Property Type_Unknown,is_scraped
2091,-0.06233766233766234,2023,12,6,-0.08790556091766284,False,True,True,False,False,,,0.0,,True,False,False,False,False,False,True
2092,0.830961038961039,2023,12,6,0.7356151161927388,False,True,False,False,True,-0.7169069462647444,-0.5595959595959595,0.0,,True,False,False,False,False,False,True
2093,-0.2077922077922078,2023,12,6,-0.23669166233573394,False,True,True,False,False,0.17038007863695936,0.2505050505050505,0.0,,True,False,False,False,False,False,True
2094,-0.2077922077922078,2023,12,6,-0.23669166233573394,False,True,False,False,True,-0.7169069462647444,-0.5595959595959595,0.0,,False,False,False,True,False,False,True
2095,0.3948051948051948,2023,12,6,0.37538050337812756,False,True,False,False,True,,,0.0,,False,False,False,True,False,False,True
2096,0.1038961038961039,2023,12,6,0.09829979953968362,True,True,False,True,False,-0.7169069462647444,-0.5595959595959595,0.0,,False,False,False,False,True,False,True
2097,0.0,2023,12,6,0.0,False,True,False,False,True,0.254259501965924,0.39434343434343444,0.0,,False,True,False,False,False,False,True
2098,1.0389610389610389,2023,12,6,0.9007350211597001,False,True,False,True,False,-0.7169069462647444,-0.5595959595959595,0.0,,False,False,False,True,False,False,True
2099,-0.4218181818181818,2023,12,6,-0.46774073799094223,False,False,False,True,False,0.0,0.0,0.0,,False,True,False,False,False,False,True
2100,0.0,2023,12,6,0.0,True,False,False,False,True,-0.7169069462647444,-0.5595959595959595,0.0,,False,False,False,True,False,False,True
2101,-0.35324675324675325,2023,12,6,-0.38280495953671395,True,True,False,False,True,0.254259501965924,0.39434343434343444,0.0,,False,False,False,True,False,False,True
2102,-0.7688311688311689,2023,12,6,-0.7685797015368624,True,False,False,False,True,,,0.0,,False,True,False,False,False,False,True
2103,-0.24955844155844156,2023,12,6,-0.28599005122874754,True,True,False,False,True,0.014416775884665793,0.016565656565656627,0.0,,False,True,False,False,False,False,True
2104,0.2701298701298701,2023,12,6,0.2604499220432103,False,True,False,True,False,-0.7169069462647444,-0.5595959595959595,0.0,,False,False,False,True,False,False,True
2105,0.7272727272727273,2023,12,6,0.6682010542727744,False,True,False,False,True,-0.7169069462647444,-0.5595959595959595,0.0,,True,False,False,False,False,False,True
2106,0.14545454545454545,2023,12,6,0.14106466701314127,True,False,True,False,False,-0.7169069462647444,-0.5595959595959595,0.0,,False,False,False,True,False,False,True
2107,-0.5818181818181818,2023,12,6,-0.611775187467518,True,False,False,False,True,0.014416775884665793,0.016565656565656627,0.0,,False,True,False,False,False,False,True
2108,0.7272727272727273,2023,12,6,0.6682010542727744,True,False,True,False,False,-0.7169069462647444,-0.5595959595959595,0.0,,True,False,False,False,False,False,True
2109,0.7272727272727273,2023,12,6,0.6682010542727744,True,False,False,False,True,-0.7169069462647444,-0.5595959595959595,0.0,,True,False,False,False,False,False,True
2110,0.6233766233766234,2023,12,6,0.5868290147746676,True,False,True,False,False,-0.7169069462647444,-0.5595959595959595,0.0,,True,False,False,False,False,False,True
2111,0.8311688311688312,2023,12,6,0.764422006088054,True,False,False,False,True,-0.7169069462647444,-0.5595959595959595,0.0,,False,False,False,True,False,False,True
2112,-0.6649350649350649,2023,12,6,-0.6809711188655432,False,True,False,True,False,0.07077326343381389,0.08646464646464656,0.0,,False,True,False,False,False,False,True
2113,-0.8313766233766233,2023,12,6,-0.830945133268988,True,False,True,False,False,0.1559633027522936,0.2210101010101011,0.0,,False,True,False,False,False,False,True
2114,-0.4155844155844156,2023,12,6,-0.4377459351102531,True,True,True,False,False,0.3106159895150721,0.4844444444444444,0.0,,False,True,False,False,False,False,True
2115,0.7272727272727273,2023,12,6,0.6682010542727744,True,True,True,False,False,,,0.0,,True,False,False,False,False,False,True
2116,0.7480519480519481,2023,12,6,0.6910683792412206,True,True,False,False,True,,,0.0,,False,False,False,False,True,False,True
2117,0.6231688311688311,2023,12,6,0.5482218427500185,True,True,False,False,True,-0.7169069462647444,-0.5595959595959595,0.0,,True,False,False,False,False,False,True
2118,-0.6233766233766234,2023,12,6,-0.6480065335214195,True,True,True,False,False,,,0.0,,False,True,False,False,False,False,True
2119,0.4135064935064935,2023,12,6,0.38577474200014855,False,False,False,False,True,-0.7169069462647444,-0.5595959595959595,0.0,,True,False,False,False,False,False,True
2120,-0.9142857142857143,2023,12,6,-0.8870740218279011,False,False,False,True,False,-0.04193971166448231,-0.04888888888888882,0.0,,False,True,False,False,False,False,True
2121,0.5194805194805194,2023,12,6,0.48734130224961003,True,True,True,False,False,-0.7169069462647444,-0.5595959595959595,0.0,,False,False,False,True,False,False,True
2122,0.935064935064935,2023,12,6,0.8220357858786842,True,True,False,False,True,-0.7169069462647444,-0.5595959595959595,0.0,,False,False,False,False,True,False,True
2123,0.4155844155844156,2023,12,6,0.4223030663003935,False,False,False,False,True,-0.7169069462647444,-0.5595959595959595,0.0,,True,False,False,False,False,False,True
2124,0.2701298701298701,2023,12,6,0.2604499220432103,False,False,False,True,False,-0.7169069462647444,-0.5595959595959595,0.0,,True,False,False,False,False,False,True
2125,0.0,2023,12,6,0.0,False,True,True,False,False,,,0.0,,False,False,False,True,False,False,True
2126,-0.24935064935064935,2023,12,6,-0.2773776820847873,False,True,True,False,False,,,0.0,,False,True,False,False,False,False,True
2127,0.3116883116883117,2023,12,6,0.30321478951666797,True,True,True,False,False,0.21231979030144169,0.330909090909091,0.0,,True,False,False,False,False,False,True
2128,-0.6961038961038961,2023,12,6,-0.7014626178632415,True,False,False,True,False,0.09960681520314547,0.12242424242424249,0.0,,False,True,False,False,False,False,True
2129,0.1038961038961039,2023,12,6,0.09829979953968362,False,False,False,False,True,-0.7169069462647444,-0.5595959595959595,0.0,,False,False,False,True,False,False,True
2130,0.0,2023,12,6,0.0,True,True,True,False,False,0.3394495412844037,0.5301010101010101,0.0,,False,True,False,False,False,False,True
2131,-0.45714285714285713,2023,12,6,-0.485262454525206,True,True,True,False,False,,,0.0,,False,False,False,False,True,False,True
2132,0.8103896103896104,2023,12,6,0.7219541168609398,True,False,False,True,False,,,0.0,,True,False,False,False,False,False,True
2133,0.5194805194805194,2023,12,6,0.48734130224961003,True,False,False,False,True,-0.7169069462647444,-0.5595959595959595,0.0,,True,False,False,False,False,False,True
2134,-0.2077922077922078,2023,12,6,-0.23669166233573394,True,False,True,False,False,-0.7169069462647444,-0.5595959595959595,0.0,,False,False,False,False,True,False,True
2135,1.0389610389610389,2023,12,6,0.9007350211597001,True,True,True,False,False,,,0.0,,True,False,False,False,False,False,True
2136,-0.4155844155844156,2023,12,6,-0.4377459351102531,True,False,True,False,False,,,0.0,,False,False,False,True,False,False,True
2137,-0.8519480519480519,2023,12,6,-0.841339371891009,True,False,False,True,False,-0.2254259501965924,-0.18262626262626258,0.0,,False,True,False,False,False,False,True
2138,0.4153766233766234,2023,12,6,0.38963545920261333,True,True,False,False,True,,,0.0,,False,False,False,False,True,False,True
2139,-0.5818181818181818,2023,12,6,-0.611775187467518,False,False,False,True,False,,,0.0,,False,True,False,False,False,False,True
2140,-0.5402597402597402,2023,12,6,-0.5696042764867474,False,True,False,True,False,0.1559633027522936,0.2210101010101011,0.0,,False,False,False,False,True,False,True
2141,-0.24935064935064935,2023,12,6,-0.2773776820847873,True,True,False,False,True,0.2398427260812582,0.37171717171717167,0.0,,True,False,False,False,False,False,True
