Unique Transaction Identifier,Price,Date of Transaction,Postal Code,Property Type,Old/New,Duration,PAON,SAON,Street,Locality,Town/City,District,County,PPD Category Type,Record Status
{0E082196-B95F-5C09-E063-4704A8C0A10E},190000,2023-10-17,HP21 9QX,S,N,F,36,,BOWLER ROAD,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{0E082196-B960-5C09-E063-4704A8C0A10E},1250000,2023-10-03,HP5 1LS,D,N,F,91,,FULLERS HILL,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{0E082196-B963-5C09-E063-4704A8C0A10E},360000,2023-08-17,HP18 0NB,S,N,F,13,,ANSTEY CLOSE,WADDESDON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{0E082196-B967-5C09-E063-4704A8C0A10E},164000,2023-12-13,HP19 0WA,F,N,L,23,,WHINCHAT,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{0E082196-B968-5C09-E063-4704A8C0A10E},521000,2023-11-20,SL2 3DY,S,N,F,5,,DEVONSHIRE CLOSE,FARNHAM ROYAL,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{0E082196-B970-5C09-E063-4704A8C0A10E},655000,2023-06-27,HP18 0PH,S,N,F,32,,HIGH STREET,WESTCOTT,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{0E082196-B972-5C09-E063-4704A8C0A10E},280000,2023-12-15,MK18 3DF,T,N,F,53,,AVENUE ROAD,WINSLOW,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{0E082196-B977-5C09-E063-4704A8C0A10E},755000,2023-08-11,SL0 0DU,D,N,F,37,,POST MEADOW,,IVER,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{0E082196-B978-5C09-E063-4704A8C0A10E},410000,2023-10-27,HP22 5YH,D,N,F,43,,CARTERS RIDE,STOKE MANDEVILLE,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{0E082196-B979-5C09-E063-4704A8C0A10E},438000,2023-08-18,HP22 5YH,D,N,F,35,,CARTERS RIDE,STOKE MANDEVILLE,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{0E082196-B97A-5C09-E063-4704A8C0A10E},500000,2023-08-15,HP17 9TN,D,N,F,NUSSTIG,,BRIDGE STREET,GREAT KIMBLE,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{0E082196-B97B-5C09-E063-4704A8C0A10E},322000,2023-12-07,LU7 9AT,T,N,F,PLEASANT VIEW COTTAGES,1,MARSWORTH ROAD,PITSTONE,LEIGHTON BUZZARD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{0E082196-B97C-5C09-E063-4704A8C0A10E},570000,2023-09-12,HP15 6EP,S,N,F,37,,FAIRFIELDS,GREAT KINGSHILL,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{09266DDC-4FCE-AF90-E063-4704A8C02087},2500000,2023-08-04,RG9 6LJ,O,N,F,ROYAL OAK COTTAGE,,,NORTHEND,HENLEY-ON-THAMES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-4FD2-AF90-E063-4704A8C02087},356000,2023-10-30,HP13 5SL,S,N,F,57,,HUGHENDEN AVENUE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-4FD6-AF90-E063-4704A8C02087},633000,2023-07-31,HP14 3QR,O,N,F,JACKS HOUSE,,SPRINGFIELD ROAD,STOKENCHURCH,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-4FD7-AF90-E063-4704A8C02087},292000,2023-08-30,SL0 0RS,O,N,L,73,,ST DAVIDS CLOSE,,IVER,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-4FD8-AF90-E063-4704A8C02087},3250000,2023-05-19,HP21 9AP,O,N,F,HARRINGTON HOUSE,,EMMETT DRIVE,STOKE MANDEVILLE,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-4FDB-AF90-E063-4704A8C02087},355000,2023-01-05,HP13 5RZ,T,N,F,67,,CUMBRIAN WAY,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-4FDE-AF90-E063-4704A8C02087},240000,2023-08-09,HP8 4QH,T,N,F,21,,HIGH STREET,,CHALFONT ST GILES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-4FE4-AF90-E063-4704A8C02087},3500000,2023-06-02,SL0 9HX,O,N,F,"ORBITAL, 46",UNIT A,THE RIDGEWAY,,IVER,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-4FE5-AF90-E063-4704A8C02087},1000000,2023-10-06,HP22 4SJ,O,N,F,THE FIRS,COACH HOUSE,HIGH STREET,WHITCHURCH,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-4FE7-AF90-E063-4704A8C02087},2975000,2023-01-13,HP15 6HZ,O,N,F,COPES FARM,THE OLD TYTHE BARN,SPURLANDS END ROAD,GREAT KINGSHILL,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-4FEA-AF90-E063-4704A8C02087},467500,2023-03-23,SL7 3AA,O,N,F,11,,DEAN STREET,,MARLOW,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-4FEC-AF90-E063-4704A8C02087},4100000,2023-08-24,HP7 0LL,O,N,F,WESTWOOD HOUSE,,MEADOWCOT LANE,COLESHILL,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-4FEF-AF90-E063-4704A8C02087},475000,2023-10-16,HP5 2FN,T,N,F,15,,SHEER CROFT,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-4FF0-AF90-E063-4704A8C02087},9000,2023-07-27,,O,N,F,PLOT B141,,MARLOW ROAD,LANE END,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-4FF1-AF90-E063-4704A8C02087},285000,2023-05-09,HP22 5WE,F,N,L,4,,WROUGHTON ROAD,WENDOVER,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-4FF2-AF90-E063-4704A8C02087},725000,2023-05-19,SL7 3ED,S,N,F,45,,OAK TREE ROAD,,MARLOW,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DA-8C10-8A03-E053-4804A8C01F61},455000,2023-03-24,SL3 6HT,T,N,F,2,,NORTH ROW,FULMER,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C11-8A03-E053-4804A8C01F61},675000,2023-05-17,HP18 0LY,S,N,F,28,,GOSS AVENUE,WADDESDON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C12-8A03-E053-4804A8C01F61},1415000,2023-06-13,SL7 1QL,D,N,F,19,,HYDE GREEN,,MARLOW,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C16-8A03-E053-4804A8C01F61},305000,2023-05-26,HP18 9EL,S,N,F,5,,ABBOT WALK,LONG CRENDON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C18-8A03-E053-4804A8C01F61},312500,2023-05-30,HP5 1SN,T,N,F,42,,BOIS MOOR ROAD,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C1A-8A03-E053-4804A8C01F61},745000,2023-05-19,HP16 9BY,D,N,F,WHITE GABLES,,MOAT LANE,PRESTWOOD,GREAT MISSENDEN,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C1F-8A03-E053-4804A8C01F61},935000,2023-05-19,SL2 4DF,D,N,F,10,,WAKEFIELD CRESCENT,STOKE POGES,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C20-8A03-E053-4804A8C01F61},397250,2023-06-02,HP11 1RG,S,N,F,1,,MEADOW CLOSE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C21-8A03-E053-4804A8C01F61},1145000,2023-06-01,SL1 8EE,D,N,F,6,,HAZELHURST ROAD,BURNHAM,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C23-8A03-E053-4804A8C01F61},325000,2023-05-17,HP13 5RY,T,N,F,15,,CUMBRIAN WAY,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C24-8A03-E053-4804A8C01F61},296250,2023-04-28,SL7 1UE,T,N,F,BUTLER COURT,1,BYRON CLOSE,,MARLOW,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C4D-8A03-E053-4804A8C01F61},1320000,2023-02-24,HP15 7QS,D,N,F,DENDRONS,,ST JOHNS ROAD,HAZLEMERE,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C4E-8A03-E053-4804A8C01F61},380000,2023-04-24,HP13 5YY,T,N,F,74,,WYATT CLOSE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C4F-8A03-E053-4804A8C01F61},485000,2023-05-18,HP5 1JT,S,N,F,39,,CHESSBURY ROAD,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C53-8A03-E053-4804A8C01F61},333000,2023-04-28,HP13 5AF,T,N,F,146,,AMERSHAM ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C54-8A03-E053-4804A8C01F61},1100000,2023-05-26,HP7 0EG,S,N,F,COACH HOUSE BARN,,HIGH STREET,,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C55-8A03-E053-4804A8C01F61},270000,2023-05-09,HP10 0NZ,T,N,F,7,,SPRING GARDENS,WOOBURN GREEN,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C56-8A03-E053-4804A8C01F61},375000,2023-05-26,HP12 4UZ,S,N,F,4,,CATKIN CLOSE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C58-8A03-E053-4804A8C01F61},385000,2023-05-18,HP5 2AP,T,N,F,89,,SUNNYSIDE ROAD,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C59-8A03-E053-4804A8C01F61},385000,2023-05-26,HP19 0FL,S,N,F,4,,THE COMFREY,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C5E-8A03-E053-4804A8C01F61},4025000,2023-06-05,HP8 4BP,D,N,F,MANDARIN,,BURTONS WAY,,CHALFONT ST GILES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C5F-8A03-E053-4804A8C01F61},475000,2023-06-07,HP21 7RU,T,N,F,99,,WALTON ROAD,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C62-8A03-E053-4804A8C01F61},800000,2023-05-19,HP22 4PL,D,N,F,FLOYDS BARNS,1,MILL LANE,WINGRAVE,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C65-8A03-E053-4804A8C01F61},270000,2023-04-14,HP16 0PH,F,N,L,40,,GILES GATE,PRESTWOOD,GREAT MISSENDEN,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C66-8A03-E053-4804A8C01F61},290000,2023-05-18,HP11 2NB,T,N,F,32,,SHAFTESBURY STREET,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C67-8A03-E053-4804A8C01F61},883000,2023-05-17,SL7 2NX,D,N,F,15,,BARNARDS HILL,,MARLOW,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C68-8A03-E053-4804A8C01F61},270000,2023-05-22,HP21 9AD,S,N,F,20,,PLOUGH CLOSE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C6B-8A03-E053-4804A8C01F61},450000,2023-04-28,HP21 7AH,T,N,F,10,,DOVER HEDGE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C6E-8A03-E053-4804A8C01F61},662500,2023-06-09,HP22 5UZ,D,N,F,5,,MARSH LANE,STOKE MANDEVILLE,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C6F-8A03-E053-4804A8C01F61},447000,2023-05-30,HP21 8AJ,S,N,F,111,,MANDEVILLE ROAD,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C70-8A03-E053-4804A8C01F61},270000,2023-05-26,HP21 9LN,T,N,F,10,,OAT CLOSE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C73-8A03-E053-4804A8C01F61},490000,2023-01-06,HP27 9HP,S,N,F,31,,WESTMEAD,,PRINCES RISBOROUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{09266DDC-4FF3-AF90-E063-4704A8C02087},365000,2023-08-31,HP19 9RA,S,N,F,111,,PRINCE RUPERT DRIVE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-4FFE-AF90-E063-4704A8C02087},450000,2023-05-31,HP22 4DQ,O,N,F,FIELDSIDE FARM,UNIT 2,DODDERSHALL,QUAINTON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-5000-AF90-E063-4704A8C02087},385000,2023-08-30,HP15 6BS,T,N,F,25,,COLUMBINE ROAD,WIDMER END,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-5001-AF90-E063-4704A8C02087},413000,2023-06-14,MK18 3FP,S,N,F,41,,STOCKS LANE,WINSLOW,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-5003-AF90-E063-4704A8C02087},136000,2023-09-22,HP20 1UR,O,N,L,THE EXCHANGE,FLAT 23,EXCHANGE STREET,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-5007-AF90-E063-4704A8C02087},1000,2023-05-12,HP7 9PH,O,N,L,5,,CHENIES PARADE,,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-5008-AF90-E063-4704A8C02087},395000,2023-08-04,SL7 1HA,O,N,F,27,CHURCHILL HOUSE,LITTLE MARLOW ROAD,,MARLOW,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-502C-AF90-E063-4704A8C02087},305000,2023-04-28,HP8 4QH,O,N,F,THE BUTCHERS SHOP,,HIGH STREET,,CHALFONT ST GILES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-5030-AF90-E063-4704A8C02087},995000,2023-02-24,HP9 2DG,O,N,L,"MANOR HOUSE, 70",APARTMENT 3,LEDBOROUGH LANE,,BEACONSFIELD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-5032-AF90-E063-4704A8C02087},85000,2023-03-31,,O,N,F,PLOT 7,,TAPLOW COMMON ROAD,BURNHAM,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-5035-AF90-E063-4704A8C02087},70000,2023-05-30,,O,N,F,PLOT 2,,TAPLOW COMMON ROAD,BURNHAM,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-5036-AF90-E063-4704A8C02087},75000,2023-05-30,,O,N,F,PLOT 3,,TAPLOW COMMON ROAD,BURNHAM,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-5037-AF90-E063-4704A8C02087},75000,2023-05-24,,O,N,F,PLOT 4,,TAPLOW COMMON ROAD,BURNHAM,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-5038-AF90-E063-4704A8C02087},785000,2023-07-10,MK17 0RS,O,N,F,LOWER CHURCH FARM,THE MEWS,CHURCH LANE,MURSLEY,MILTON KEYNES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-503A-AF90-E063-4704A8C02087},615000,2023-08-15,HP13 7PZ,D,N,F,54,,TOTTERIDGE LANE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-503B-AF90-E063-4704A8C02087},730000,2023-08-11,UB9 4LA,D,N,F,LARCOMBE,,BROKENGATE LANE,DENHAM,UXBRIDGE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-503C-AF90-E063-4704A8C02087},390000,2023-09-01,HP13 6PY,T,N,F,9,,THE HAYSTACKS,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-503E-AF90-E063-4704A8C02087},700000,2023-10-06,HP16 0SJ,D,N,F,3,,STOCKLANDS WAY,PRESTWOOD,GREAT MISSENDEN,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{09266DDC-5040-AF90-E063-4704A8C02087},350000,2023-09-25,MK18 7EH,S,N,F,20,,FOX WAY,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DA-8CA0-8A03-E053-4804A8C01F61},505000,2023-06-09,HP14 4RB,S,N,F,WALNUT TREE COTTAGE,,CHAPEL LANE,NAPHILL,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CA1-8A03-E053-4804A8C01F61},287000,2023-05-19,HP19 9LN,T,N,F,34,,MEADOWCROFT,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CA2-8A03-E053-4804A8C01F61},300000,2023-05-25,MK18 5LF,S,N,F,10,,NORTH HILL,DADFORD,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{FFA361DA-8CAB-8A03-E053-4804A8C01F61},257000,2023-04-21,HP11 1LS,F,N,L,8,,HOLLY PLACE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CAC-8A03-E053-4804A8C01F61},620000,2023-05-26,HP11 2TL,S,N,F,251,,DESBOROUGH AVENUE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CAE-8A03-E053-4804A8C01F61},625000,2023-06-05,HP17 8PY,D,N,F,5,,CHESTERFIELD CLOSE,STONE,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CB0-8A03-E053-4804A8C01F61},310000,2023-04-13,HP11 1LS,F,N,L,3,,HOLLY PLACE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CB2-8A03-E053-4804A8C01F61},425000,2023-04-28,UB9 4EE,S,N,F,17,,DENHAM CLOSE,DENHAM,UXBRIDGE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CB4-8A03-E053-4804A8C01F61},388000,2023-04-28,HP10 0LS,S,N,F,2,,BAKERS ORCHARD,WOOBURN GREEN,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CB5-8A03-E053-4804A8C01F61},760000,2023-05-19,HP7 0BE,S,N,F,12,,STATION ROAD,,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CB6-8A03-E053-4804A8C01F61},218500,2023-04-24,HP13 6PB,F,N,L,EDGECOTE HOUSE,14,AMERSHAM HILL,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CB7-8A03-E053-4804A8C01F61},440000,2023-03-03,MK17 0ES,S,N,F,9,,STRATFORD ROAD,NASH,MILTON KEYNES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CB8-8A03-E053-4804A8C01F61},460000,2023-05-19,HP27 0DX,S,N,F,1,,WYCOMBE ROAD,,PRINCES RISBOROUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CB9-8A03-E053-4804A8C01F61},920000,2023-06-02,HP5 2PJ,D,N,F,93,,HIVINGS HILL,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CBA-8A03-E053-4804A8C01F61},300000,2023-06-05,HP5 1QP,F,N,L,19,,FORELANDS WAY,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CBB-8A03-E053-4804A8C01F61},300000,2023-04-14,LU6 2FL,T,N,L,51,,MOOR END,EDLESBOROUGH,DUNSTABLE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CBC-8A03-E053-4804A8C01F61},335000,2023-06-08,HP19 9HN,S,N,F,48,,BELGRAVE ROAD,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CBF-8A03-E053-4804A8C01F61},705000,2023-05-19,MK17 0RB,D,N,F,FAIR LORNA COTTAGE,,BUCKINGHAM ROAD,SINGLEBOROUGH,MILTON KEYNES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CC0-8A03-E053-4804A8C01F61},385000,2023-02-15,HP15 7TF,F,N,L,8,,FIRS CLOSE,HAZLEMERE,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CC1-8A03-E053-4804A8C01F61},215000,2023-05-11,MK18 1NQ,F,N,L,"PAYNES COURT, 27",FLAT 28,HIGH STREET,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CC2-8A03-E053-4804A8C01F61},95000,2023-05-24,HP19 9SZ,F,N,L,SYCAMORE COURT,11,WILLOW ROAD,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CC5-8A03-E053-4804A8C01F61},650000,2023-05-10,MK17 0JR,D,N,F,3A,,MAIN ROAD,DRAYTON PARSLOW,MILTON KEYNES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8CC6-8A03-E053-4804A8C01F61},345000,2023-06-02,HP19 9NR,S,N,F,42,,ABBEY ROAD,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C25-8A03-E053-4804A8C01F61},334500,2023-04-24,LU7 0NL,T,N,F,14,,ROTHSCHILD ROAD,WING,LEIGHTON BUZZARD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C29-8A03-E053-4804A8C01F61},580000,2023-06-08,SL6 0JZ,S,N,F,6,,NURSERY ROAD,TAPLOW,MAIDENHEAD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C2B-8A03-E053-4804A8C01F61},275000,2023-05-19,HP18 0TF,T,N,F,106,,SPRINGHILL ROAD,GRENDON UNDERWOOD,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C2C-8A03-E053-4804A8C01F61},263500,2023-05-03,MK18 1QZ,T,N,F,21,,MANOR PARK,MAIDS MORETON,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C2D-8A03-E053-4804A8C01F61},410000,2023-05-26,HP5 2PG,T,N,F,35,,HIVINGS HILL,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C30-8A03-E053-4804A8C01F61},755000,2023-05-02,SL7 3DL,D,N,F,8,,CLAYMOOR PARK,BOOKER,MARLOW,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C33-8A03-E053-4804A8C01F61},410000,2023-01-06,HP21 8AH,S,N,F,9,,BLENHEIM PLACE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C34-8A03-E053-4804A8C01F61},560000,2023-01-20,HP5 3EA,T,N,F,57,,BROAD STREET,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C36-8A03-E053-4804A8C01F61},315000,2023-06-02,MK18 3DG,T,N,F,95,,HIGH STREET,WINSLOW,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C38-8A03-E053-4804A8C01F61},550000,2023-02-03,HP6 5HH,D,N,F,8,,HERVINES COURT,,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C3B-8A03-E053-4804A8C01F61},295000,2023-05-23,HP21 8YY,T,N,F,11,,LAVENDER CLOSE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C3C-8A03-E053-4804A8C01F61},305000,2023-05-05,HP18 0LX,T,N,F,82,,FREDERICK STREET,WADDESDON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C3D-8A03-E053-4804A8C01F61},400000,2023-04-27,HP13 7RY,S,N,F,47,,TERRYFIELD ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C40-8A03-E053-4804A8C01F61},550000,2023-05-30,HP10 9UW,S,N,F,27,,FASSETTS ROAD,LOUDWATER,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C41-8A03-E053-4804A8C01F61},1800000,2023-05-25,HP8 4HG,D,N,F,APRIL COTTAGE,,DEADHEARN LANE,,CHALFONT ST GILES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C42-8A03-E053-4804A8C01F61},1400000,2023-05-26,SL7 3LU,D,N,F,20,,HILL FARM ROAD,,MARLOW,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{FFA361DA-8C45-8A03-E053-4804A8C01F61},373000,2023-06-02,HP5 1NN,T,N,F,24,,FIVE ACRES,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
